reclat,reclon,track_fid,track_seg_id,track_seg_point_id,ele,time,course,speed,magvar,geoidheight,name,cmt,desc,src,url,urlname,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid
-78.82249656,42.95220141,0,0,702,172,2020/10/30 13:35:55+00,,0.86,,,,,,,,,,,,13,,,,,
-78.8224923,42.95220771,0,0,703,172,2020/10/30 13:35:56+00,,0.49,,,,,,,,,,,,13,,,,,
-78.82248569,42.9522114,0,0,704,172,2020/10/30 13:35:57+00,,0.64,,,,,,,,,,,,13,,,,,
-78.8224737,42.95221088,0,0,705,171,2020/10/30 13:35:58+00,,1.18,,,,,,,,,,,,13,,,,,
-78.82246022,42.95220831,0,0,706,171,2020/10/30 13:35:59+00,,0.93,,,,,,,,,,,,13,,,,,
-78.82244883,42.95220829,0,0,707,172,2020/10/30 13:36:00+00,,0.78,,,,,,,,,,,,13,,,,,
-78.82243633,42.95221206,0,0,708,173,2020/10/30 13:36:01+00,,0.94,,,,,,,,,,,,13,,,,,
-78.82242251,42.95221866,0,0,709,173,2020/10/30 13:36:02+00,,1.2,,,,,,,,,,,,13,,,,,
-78.82240795,42.95222691,0,0,710,173,2020/10/30 13:36:03+00,,1.26,,,,,,,,,,,,13,,,,,
-78.82239591,42.95223341,0,0,711,173,2020/10/30 13:36:04+00,,0.89,,,,,,,,,,,,13,,,,,
-78.82238452,42.95223869,0,0,712,174,2020/10/30 13:36:05+00,,1.03,,,,,,,,,,,,13,,,,,
-78.82236993,42.95224461,0,0,713,174,2020/10/30 13:36:06+00,,1.35,,,,,,,,,,,,13,,,,,
-78.8223524,42.95225051,0,0,714,174,2020/10/30 13:36:07+00,,1.45,,,,,,,,,,,,14,,,,,
-78.82233416,42.95225571,0,0,715,174,2020/10/30 13:36:08+00,,1.34,,,,,,,,,,,,14,,,,,
-78.8223165,42.95226037,0,0,716,175,2020/10/30 13:36:09+00,,1.38,,,,,,,,,,,,14,,,,,
-78.82230014,42.95226477,0,0,717,175,2020/10/30 13:36:10+00,,1.16,,,,,,,,,,,,14,,,,,
-78.82228552,42.95226833,0,0,718,176,2020/10/30 13:36:11+00,,1.05,,,,,,,,,,,,14,,,,,
-78.8222706,42.95227115,0,0,719,177,2020/10/30 13:36:12+00,,1.13,,,,,,,,,,,,14,,,,,
-78.82225392,42.95227249,0,0,720,177,2020/10/30 13:36:13+00,,1.24,,,,,,,,,,,,14,,,,,
-78.8222351,42.95227283,0,0,721,177,2020/10/30 13:36:14+00,,1.36,,,,,,,,,,,,14,,,,,
-78.82221262,42.95227402,0,0,722,176,2020/10/30 13:36:15+00,,1.64,,,,,,,,,,,,14,,,,,
-78.82219178,42.95227436,0,0,723,176,2020/10/30 13:36:16+00,,1.35,,,,,,,,,,,,14,,,,,
-78.82217328,42.95227481,0,0,724,176,2020/10/30 13:36:17+00,,1.2,,,,,,,,,,,,14,,,,,
-78.82215727,42.95227458,0,0,725,176,2020/10/30 13:36:18+00,,1.1,,,,,,,,,,,,14,,,,,
-78.8221414,42.95227418,0,0,726,176,2020/10/30 13:36:19+00,,1.17,,,,,,,,,,,,14,,,,,
-78.82209928,42.95227189,0,0,727,176,2020/10/30 13:36:22+00,,0.99,,,,,,,,,,,,14,,,,,
-78.82208731,42.95227023,0,0,728,176,2020/10/30 13:36:23+00,,1.04,,,,,,,,,,,,14,,,,,
